disease,year_of_birth,sex,age,year,bau_incidence,int_incidence,bau_prevalence,int_prevalence,bau_deaths,int_deaths,diff_incidence,diff_prevalence
CHD,1954,male,72,2026,0.01530150537528499,0.01453643010652074,0.19197370013182818,0.18554503507844797,26.637593304408796,25.96660565250224,-0.0007650752687642509,-0.006428665053380217
CHD,1954,male,73,2027,0.016074347463764873,0.015270630090576628,0.202446309442154,0.195567439659646,29.58134649687389,28.81102301767646,-0.0008037173731882449,-0.0068788697825080125
CHD,1954,male,74,2028,0.016910959999581077,0.016065411999602024,0.21319474109870193,0.20586444410365776,32.81962795803349,31.938583491253922,-0.000845547999979053,-0.007330296995044172
CHD,1954,male,75,2029,0.01781134305681543,0.016920775903974658,0.22421818455270137,0.2164364470962362,36.39340208766808,35.38887000432163,-0.0008905671528407731,-0.007781737456465182
CHD,1954,male,76,2030,0.018775496487304286,0.01783672166293907,0.23551139434882937,0.22727974256774952,40.34694756764398,39.204684155715455,-0.0009387748243652148,-0.008231651781079846
CHD,1954,male,77,2031,0.01980342043921129,0.018813249417250724,0.2470648634909631,0.2383866807990305,44.727698850554674,43.43190738991771,-0.0009901710219605668,-0.008678182691932601
CHD,1954,male,78,2032,0.02089511483845462,0.019850359096531888,0.25886504284399586,0.24974587256001993,49.586014426435895,48.11929333206592,-0.001044755741922733,-0.009119170283975936
CHD,1954,male,79,2033,0.022129725740459023,0.021023239453436073,0.27085816154945824,0.2613072748262153,55.096886832005936,53.435904921990414,-0.0011064862870229508,-0.009550886723242946
CHD,1954,male,80,2034,0.02344348254972454,0.02227130842223831,0.28295519795374924,0.2729871847109806,61.41927360512756,59.53542604254727,-0.001172174127486228,-0.009968013242768636
CHD,1954,male,81,2035,0.024836385340332983,0.023594566073316333,0.29506071144902163,0.2846958699272095,68.72080095185987,66.58006482265506,-0.00124181926701665,-0.010364841521812107
CHD,1954,male,82,2036,0.02630843403820253,0.024993012336292402,0.3070745450603899,0.29633917878861626,77.17469431186419,74.73766295608982,-0.0013154217019101279,-0.010735366271773628
CHD,1954,male,83,2037,0.027859628791496834,0.02646664735192199,0.3188936670197478,0.30782028462598077,86.9557844716399,84.1779181594876,-0.0013929814395748433,-0.01107338239376704
CHD,1954,male,84,2038,0.029489969452052244,0.02801547097944963,0.33041407017586955,0.3190414874731018,98.23561765278606,95.06774423399997,-0.0014744984726026145,-0.011372582702767753
CHD,1954,male,85,2039,0.031014902199423378,0.029464157089452207,0.3412290402371772,0.3296119817756589,111.42242296119241,107.8030900326388,-0.0015507451099711703,-0.011617058461518281
CHD,1954,male,86,2040,0.032355281052267315,0.03073751699965395,0.3510048614359283,0.33921025755158474,126.75394514400978,122.6159874520041,-0.0016177640526133658,-0.011794603884343557
CHD,1954,male,87,2041,0.03351110608466586,0.03183555078043257,0.3594317551784348,0.34753689662882986,144.42323463264353,139.6959716021675,-0.0016755553042332935,-0.011894858549604925
CHD,1954,male,88,2042,0.034482377222537205,0.032758258361410345,0.36622568432398783,0.35431631150458437,164.56195965047556,159.17392892753804,-0.001724118861126861,-0.011909372819403463
CHD,1954,male,89,2043,0.03526909446588134,0.03350563974258727,0.3711294490822025,0.35929781178456743,187.22478741314228,181.1069059732011,-0.001763454723294068,-0.01183163729763509
CHD,1954,male,90,2044,0.03587125781469828,0.03407769492396336,0.37391350015329416,0.3622563991989451,212.3764745493723,205.4654593404582,-0.001793562890734915,-0.011657100954349076
CHD,1954,male,91,2045,0.036268826358154836,0.034455385040247095,0.37403209878578736,0.3626594297411382,240.28691960069108,232.51631467060764,-0.0018134413179077408,-0.011372669044649175
CHD,1954,male,92,2046,0.03664635376853276,0.034814036080106116,0.371297698949773,0.3603214027525381,270.80898513934824,262.12293375926185,-0.001832317688426642,-0.010976296197234892
CHD,1954,male,93,2047,0.037003840268077515,0.03515364825467364,0.36557007902888095,0.35510180528901425,303.6426917470342,294.00084696274973,-0.0018501920134038757,-0.010468273739866696
CHD,1954,male,94,2048,0.03734128570862546,0.03547422142319418,0.35677034762710735,0.34691859314555185,338.3434384594701,327.7251566037073,-0.0018670642854312774,-0.009851754481555508
CHD,1954,male,95,2049,0.0376586901642584,0.03577575565604548,0.3448986866134994,0.3357653193328017,374.34452543939983,362.7518691543717,-0.001882934508212919,-0.00913336728069769
CHD,1954,male,96,2050,0.03795605363497635,0.03605825095322753,0.3300549923173464,0.32173113782028706,410.9929956574606,398.4521611926151,-0.001897802681748821,-0.008323854497059358
CHD,1954,male,97,2051,0.03819375856989188,0.036284070641397284,0.31305015049135243,0.30559642354733985,447.09916831470844,433.6722570961398,-0.001909687928494594,-0.007453726944012584
CHD,1954,male,98,2052,0.03845523399089077,0.03653247229134623,0.29408759860441097,0.28755002694395027,482.24945059116214,468.0122854577929,-0.0019227616995445423,-0.006537571660460706
CHD,1954,male,99,2053,0.03868441581217735,0.03675019502156848,0.2741045636732889,0.2684964891729781,515.6080850389153,500.6576860773888,-0.0019342207906088704,-0.005608074500310811
CHD,1954,male,100,2054,0.03868441581217735,0.03675019502156848,0.2568096670971933,0.25205643980585934,544.8333105816631,529.3124605009668,-0.0019342207906088704,-0.004753227291333928
CHD,1954,male,101,2055,0.03868441581217735,0.03675019502156848,0.2419625600111117,0.23799468435874915,570.6816626345911,554.7088094594619,-0.0019342207906088704,-0.003967875652362535
CHD,1954,male,102,2056,0.03868441581217735,0.03675019502156848,0.22930554471550174,0.22605962795904472,593.7555580258997,577.4295038485548,-0.0019342207906088704,-0.0032459167564570235
CHD,1954,male,103,2057,0.03868441581217735,0.03675019502156848,0.21857967209833365,0.2159988486377312,614.5353700039655,597.9390012597937,-0.0019342207906088704,-0.002580823460602455
CHD,1954,male,104,2058,0.03868441581217735,0.03675019502156848,0.20953610595505406,0.20757006706475034,633.4048013943323,616.6080600190096,-0.0019342207906088704,-0.001966038890303723
CHD,1954,male,105,2059,0.03868441581217735,0.03675019502156848,0.2019434104426565,0.20054815806890514,650.6709572194422,633.7332104040893,-0.0019342207906088704,-0.0013952523737513767
CHD,1954,male,106,2060,0.03868441581217735,0.03675019502156848,0.19559159563808448,0.19472901969954187,666.5802250504007,649.5521583765534,-0.0019342207906088704,-0.0008625759385426091
CHD,1954,male,107,2061,0.03868441581217735,0.03675019502156848,0.19029375476423177,0.18993111175773694,681.3308395994113,664.2559722861541,-0.0019342207906088704,-0.0003626430064948283
CHD,1954,male,108,2062,0.03868441581217735,0.03675019502156848,0.18588602661970866,0.1859953768700372,695.0828247679185,677.9987251597013,-0.0019342207906088704,0.00010935025032854373
CHD,1954,male,109,2063,0.03868441581217735,0.03675019502156848,0.18222647701419398,0.18278412040944628,707.9658614031963,690.9051245298932,-0.0019342207906088704,0.0005576433952522997
CHD,1954,male,110,2064,0.03868441581217735,0.03675019502156848,0.1791933501392235,0.18017928624456245,720.08551436905,703.0765505191254,-0.0019342207906088704,0.0009859361053389526
CHD,1959,female,52,2011,0.0019641703,0.0018659617849999999,0.0144450137,0.0144450137,3.552713678800501e-15,3.552713678800501e-15,-9.820851500000013e-05,0.0
CHD,1959,female,53,2012,0.0021809494976174474,0.002071902022736575,0.01652201465657994,0.016415009677544386,0.07128017460641445,0.07103353266730394,-0.00010904747488087261,-0.00010700497903555484
CHD,1959,female,54,2013,0.002411838311289417,0.002291246395724946,0.01881436800378786,0.01859000413014156,0.14952523963635045,0.14854451647752498,-0.00012059191556447078,-0.0002243638736462994
CHD,1959,female,55,2014,0.002664431460006394,0.0025312098870060745,0.021336297164290537,0.02098340122380922,0.2403426374858988,0.23805583643597572,-0.0001332215730003197,-0.00035289594048131673
CHD,1959,female,56,2015,0.0029146064734037495,0.002768876149733562,0.024079291867404394,0.023587116268911638,0.3481861882274835,0.3438922735374419,-0.0001457303236701876,-0.0004921755984927563
CHD,1959,female,57,2016,0.0031621910627952186,0.0030040815096554576,0.02703368876346336,0.026391982379786884,0.4784399335299625,0.47125601371735826,-0.00015810955313976102,-0.0006417063836764748
CHD,1959,female,58,2017,0.0034070241478892194,0.0032366729404947584,0.030188654158007405,0.029387732932614583,0.6374810662969992,0.6262870124185227,-0.000170351207394461,-0.000800921225392822
CHD,1959,female,59,2018,0.0036489553219154662,0.003466507555819693,0.033532195019748336,0.032563010856502,0.8327161630840791,0.8160979945917433,-0.00018244776609577327,-0.000969184163246338
CHD,1959,female,60,2019,0.0038878444271623967,0.0036934522058042767,0.03705119700932511,0.03590540356332896,1.0725910006775834,1.048784370705988,-0.00019439222135812003,-0.0011457934459961489
CHD,1959,female,61,2020,0.004166211544905996,0.003957900967660696,0.04077667381405012,0.03944456422135404,1.3621251359623727,1.3290993034975713,-0.00020831057724529992,-0.0013321095926960777
CHD,1959,female,62,2021,0.004473836057346963,0.004250144254479615,0.04473382464249381,0.04320472222387836,1.7015379738088114,1.6571541756803967,-0.00022369180286734795,-0.0015291024186154453
CHD,1959,female,63,2022,0.00480862233674447,0.004568191219907246,0.04894597717731695,0.04720834855796349,2.0902698743136696,2.032329277185333,-0.00024043111683722408,-0.0017376286193534554
CHD,1959,female,64,2023,0.005168562667938696,0.004910134534541762,0.053434695517086746,0.051476259711964595,2.5269189173387474,2.4532133933295768,-0.0002584281333969348,-0.001958435805122151
CHD,1959,female,65,2024,0.005551734263880599,0.005274147550686568,0.058219898778811424,0.05602773175387096,3.0091597113418516,2.917526052436024,-0.00027758671319403055,-0.0021921670249404612
CHD,1959,female,66,2025,0.005956296446890219,0.005658481624545708,0.06331998493377748,0.06088061934793689,3.5336500813169707,3.4220279783142757,-0.0002978148223445115,-0.00243936558584059
CHD,1959,female,67,2026,0.006389017985878803,0.006069567086584863,0.06875395115055356,0.06605332855668966,4.102290996663896,3.9685370286834285,-0.0003194508992939403,-0.0027006225938639022
CHD,1959,female,68,2027,0.006948212544423403,0.0066008019172022325,0.07461203610939006,0.07163208807159056,4.737227956740753,4.578313907989056,-0.0003474106272211702,-0.002979948037799496
CHD,1959,female,69,2028,0.0075159375506973275,0.00714014067316246,0.08088062863390826,0.07760436062539712,5.4524395227967375,5.26474668333222,-0.0003757968775348671,-0.003276268008511135
CHD,1959,female,70,2029,0.008092193004700581,0.007687583354465552,0.08754383986745883,0.08395547438253123,6.263884911345016,6.043116438684322,-0.00040460965023502923,-0.0035883654849275942
CHD,1959,female,71,2030,0.008676978980514984,0.008243130031489234,0.09458345038715152,0.0906685699698392,7.189667128532122,6.930755190030354,-0.0004338489490257492,-0.003914880417312319
CHD,1959,female,72,2031,0.009270295329976894,0.008806780563478049,0.10197889593497991,0.09772458381558621,8.250167280176427,7.947176810020338,-0.00046351476649884524,-0.0042543121193936995
CHD,1959,female,73,2032,0.009931280312252355,0.009434716296639736,0.1097534374397492,0.10514633292925869,9.475383252539501,9.12111053821981,-0.0004965640156126185,-0.004607104510490512
CHD,1959,female,74,2033,0.010651403405530219,0.010118833235253708,0.11792662539525989,0.11295324569993462,10.88902709841156,10.475264661767,-0.0005325701702765112,-0.00497337969532527
CHD,1959,female,75,2034,0.011430664609810485,0.01085913137931996,0.1265139035501228,0.12116094999673402,12.517377435229221,12.034819258742772,-0.000571533230490525,-0.005352953553388773
CHD,1959,female,76,2035,0.012269063999174974,0.011655610799216225,0.13552648657218455,0.12978116068033943,14.389367093474448,13.827516231601692,-0.0006134531999587491,-0.005745325891845121
CHD,1959,female,77,2036,0.013166601425460046,0.012508271354187042,0.1449712759864272,0.13882160267921637,16.536639960648273,15.883721021126036,-0.0006583300712730035,-0.0061496733072108345
CHD,1959,female,78,2037,0.01412327703682934,0.013417113184987872,0.15485082145488185,0.14828597620511,18.993569378703626,18.236448767943642,-0.0007061638518414681,-0.006564845249771856
CHD,1959,female,79,2038,0.01516670624001339,0.014408370928012719,0.16515726641677983,0.15816819044977926,21.831350120489134,20.95402225662457,-0.0007583353120006707,-0.006989075967000574
CHD,1959,female,80,2039,0.01623775084992797,0.015425863307431571,0.17583418549639243,0.16841574488495037,25.118455109681122,24.10222506045838,-0.0008118875424963992,-0.007418440611442062
CHD,1959,female,81,2040,0.0173364109406549,0.016469590393622155,0.18682048237019852,0.17897171601533593,28.929173883116903,27.752499248442234,-0.0008668205470327463,-0.00784876635486259
CHD,1959,female,82,2041,0.018462686438112365,0.017539552116206746,0.19805107107123468,0.1897753926889125,33.34303748542101,31.981418250108703,-0.0009231343219056193,-0.008275678382322182
CHD,1959,female,83,2042,0.019616577416382182,0.01863574854556307,0.2094576684135461,0.20076301740524596,38.44397501075704,36.869904622807496,-0.0009808288708191108,-0.008694651008300136
CHD,1959,female,84,2043,0.020798083875464345,0.019758179681691128,0.22096966943559151,0.21186860730082813,44.31919337480656,42.50218395929329,-0.0010399041937732174,-0.009101062134763388
CHD,1959,female,85,2044,0.021831627822557084,0.02074004643142923,0.2321485483666516,0.22267261344068875,51.34420167629929,49.23914114892739,-0.0010915813911278535,-0.009475934925962853
CHD,1959,female,86,2045,0.02268959377684804,0.021555114088005638,0.2425718052553872,0.23276994623102823,59.86452115315899,57.41341434577453,-0.001134479688842404,-0.009801859024358983
CHD,1959,female,87,2046,0.02337198181241904,0.022203382721798084,0.2518269661285115,0.24176424068838365,70.22142161114476,67.354126243357,-0.0011685990906209545,-0.010062725440127873
CHD,1959,female,88,2047,0.02387879185518826,0.022684852262428848,0.25951980624365467,0.24927571612617178,82.72889506901308,79.36483237466308,-0.0011939395927594125,-0.010244090117482896
CHD,1959,female,89,2048,0.024210024053319342,0.022999522850653376,0.2652827418887315,0.25494922602916176,97.6466429847541,93.69757769810133,-0.0012105012026659666,-0.010333515859569764
CHD,1959,female,90,2049,0.02436567818456682,0.023147394275338476,0.2687833548372793,0.25846245923074784,115.15147530033528,110.52534637617359,-0.0012182839092283425,-0.010320895606531433
CHD,1959,female,91,2050,0.024370815536681783,0.023152274759847692,0.2693127674549422,0.25913023540882973,135.82963195014008,130.4154967242617,-0.0012185407768340907,-0.010182532046112469
CHD,1959,female,92,2051,0.024401013954302365,0.023180963256587247,0.2666335194927554,0.25672070375708755,159.74209368457218,153.43125789179282,-0.0012200506977151186,-0.009912815735667824
CHD,1959,female,93,2052,0.024456273437428563,0.023233459765557133,0.26060298088451006,0.2510925687076347,186.730016091553,179.42484829236074,-0.0012228136718714297,-0.009510412176875371
CHD,1959,female,94,2053,0.024536594060142206,0.023309764357135093,0.2512027737117596,0.24222342865593258,216.40419078044175,208.0268955098315,-0.001226829703007113,-0.00897934505582701
CHD,1959,female,95,2054,0.02464197574836147,0.023409876960943394,0.23856928864622182,0.2302392455735302,248.16235379695547,238.66258104335716,-0.001232098787418076,-0.008330043072691612
CHD,1959,female,96,2055,0.024772418502086353,0.023533797576982034,0.22302045066160164,0.21544032006803204,281.23595366485296,270.5961345087252,-0.0012386209251043188,-0.007580130593569601
CHD,1959,female,97,2056,0.024905707553496914,0.023660422175822066,0.20568504019039693,0.1989095753156022,314.2168981484627,302.4726732987523,-0.0012452853776748485,-0.0067754648747947455
CHD,1959,female,98,2057,0.025052325480415805,0.023799709206395014,0.18704093147717604,0.18110185527208866,346.5223254769759,333.73227392429897,-0.0012526162740207902,-0.005939076205087379
CHD,1959,female,99,2058,0.025184053998244506,0.02392485129833228,0.16828177437578656,0.16316508055725382,377.14648341477067,363.40372267113844,-0.0012592026999122263,-0.005116693818532747
CHD,1959,female,100,2059,0.025184053998244506,0.02392485129833228,0.15299082206017595,0.14856783493362744,403.6012462918625,389.0731393221457,-0.0012592026999122263,-0.004422987126548511
CHD,1959,female,101,2060,0.025184053998244506,0.02392485129833228,0.14063020424934278,0.13679172068469464,426.7983098165677,411.61771932407976,-0.0012592026999122263,-0.0038384835646481374
CHD,1959,female,102,2061,0.025184053998244506,0.02392485129833228,0.1307054260913309,0.12736030330374393,447.4351138688495,431.70836550742695,-0.0012592026999122263,-0.003345122787586974
CHD,1959,female,103,2062,0.025184053998244506,0.02392485129833228,0.12277947690944521,0.11985264502698711,466.0455961798606,449.858561123864,-0.0012592026999122263,-0.0029268318824580974
CHD,1959,female,104,2063,0.025184053998244506,0.02392485129833228,0.11647710686884322,0.11390737899998779,483.03891321742424,466.4616557649978,-0.0012592026999122263,-0.002569727868855426
CHD,1959,female,105,2064,0.025184053998244506,0.02392485129833228,0.11148294446198886,0.10922086192107036,498.7289812897394,481.81931150960855,-0.0012592026999122263,-0.002262082540918503
CHD,1959,female,106,2065,0.025184053998244506,0.02392485129833228,0.10753621613431058,0.1055420635287222,513.3570144154182,496.16320523600575,-0.0012592026999122263,-0.001994152605588384
CHD,1959,female,107,2066,0.025184053998244506,0.02392485129833228,0.10442395729768426,0.1026660107940367,527.1087194371336,509.67158607851536,-0.0012592026999122263,-0.0017579465036475644
CHD,1959,female,108,2067,0.025184053998244506,0.02392485129833228,0.10197390224868674,0.1004269287690949,540.1274151485527,522.4819078808949,-0.0012592026999122263,-0.0015469734795918455
CHD,1959,female,109,2068,0.025184053998244506,0.02392485129833228,0.10004773218894404,0.09869173067012434,552.5240418468469,534.7004672661541,-0.0012592026999122263,-0.001356001518819705
CHD,1959,female,110,2069,0.025184053998244506,0.02392485129833228,0.09853501999717544,0.09735418207883362,564.384798582053,546.4097572877398,-0.0012592026999122263,-0.0011808379183418233
CHD,1959,male,52,2011,0.0049841747,0.004734965965,0.036640216,0.036640216,7.105427357601002e-15,7.105427357601002e-15,-0.000249208735,0.0
CHD,1959,male,53,2012,0.005339172657680636,0.005072214024796604,0.041209549748424126,0.040955474428477294,0.5845946206425765,0.5826795049315692,-0.00026695863288403194,-0.00025407531994683236
CHD,1959,male,54,2013,0.005698168146464383,0.005413259739141163,0.04604888648431155,0.04552986609681416,1.2220704073477435,1.2145005864193266,-0.0002849084073232198,-0.0005190203874973903
CHD,1959,male,55,2014,0.00608564804161594,0.005781365639535143,0.05117731729067994,0.050381629593341755,1.9161358998521223,1.8991743107482861,-0.00030428240208079695,-0.0007956876973381835
CHD,1959,male,56,2015,0.00648023031888196,0.006156218802937862,0.05659237210282644,0.055508558119124904,2.6711521273758976,2.641016734638356,-0.0003240115159440981,-0.0010838139837015329
CHD,1959,male,57,2016,0.006880993134746483,0.006536943478009159,0.06228984738506094,0.06090683049701033,3.4920468841703567,3.444871513557885,-0.00034404965673732416,-0.001383016888050606
CHD,1959,male,58,2017,0.007287058042327121,0.006922705140210764,0.06826387650215573,0.06657107486629384,4.384326797868908,4.31612328149933,-0.0003643529021163565,-0.0016928016358618986
CHD,1959,male,59,2018,0.0076975881818716506,0.0073127087727780675,0.07450701076212612,0.07249444244349737,5.354081439217779,5.260703374651371,-0.0003848794090935831,-0.0020125683186287546
CHD,1959,male,60,2019,0.008111787317278659,0.007706197951414725,0.0810103117597175,0.07866869195617561,6.40797877368999,6.285087251521816,-0.00040558936586393337,-0.002341619803541889
CHD,1959,male,61,2020,0.008569450223514803,0.008140977712339063,0.08780226397798507,0.08512130393813279,7.551273736067117,7.394359920771507,-0.0004284725111757398,-0.0026809600398522843
CHD,1959,male,62,2021,0.009045557189212744,0.008593279329752106,0.09489140323683744,0.09186088870197744,8.784822639153916,8.589338196610399,-0.00045227785946063727,-0.0030305145348600016
CHD,1959,male,63,2022,0.00953841116541621,0.0090614906071454,0.10228434377475527,0.09889425679529278,10.109048484084909,9.870436577617866,-0.00047692055827081026,-0.0033900869794624977
CHD,1959,male,64,2023,0.010046390824938639,0.009544071283691707,0.10998589129318946,0.10622652490391994,11.523906041442089,11.237633326147645,-0.000502319541246932,-0.0037593663892695195
CHD,1959,male,65,2024,0.01056794767961313,0.010039550295632475,0.11799915189817277,0.11386121753473546,13.028851016573029,12.690440328757077,-0.0005283973839806562,-0.004137934363437304
CHD,1959,male,66,2025,0.011101603533557075,0.010546523356879221,0.12632563664066407,0.1218003641942322,14.622814056547853,14.227877461014018,-0.0005550801766778541,-0.004525272446431874
CHD,1959,male,67,2026,0.011638076820945933,0.011056172979898636,0.1349523628351899,0.13003211659343716,16.311218637198436,15.855236339885835,-0.0005819038410472977,-0.004920246241752746
CHD,1959,male,68,2027,0.01238650524496325,0.011767179982715087,0.14400981871787136,0.13868164076568681,18.13999769329004,17.61682174038134,-0.0006193252622481629,-0.005328177952184543
CHD,1959,male,69,2028,0.013127062327222178,0.012470709210861068,0.1534610672115299,0.14771451742760885,20.125615414020587,19.528506335103827,-0.0006563531163611101,-0.005746549783921057
CHD,1959,male,70,2029,0.013859748067722718,0.013166760664336582,0.1632684619748415,0.15709564418078883,22.285648125705052,21.60724114637941,-0.0006929874033861361,-0.006172817794052654
CHD,1959,male,71,2030,0.014584562392383047,0.013855334272763893,0.17339379132208402,0.16678936502080846,24.63880966812573,23.871082770518655,-0.0007292281196191533,-0.006604426301275557
CHD,1959,male,72,2031,0.01530150537528499,0.01453643010652074,0.1837984364472916,0.17675961390096237,27.204949626290215,26.339194897963154,-0.0007650752687642509,-0.007038822546329232
CHD,1959,male,73,2032,0.016074347463764873,0.015270630090576628,0.19447685970492032,0.18700202658746223,30.026759246891345,29.052724169040857,-0.0008037173731882449,-0.007474833117458085
CHD,1959,male,74,2033,0.016910959999581077,0.016065411999602024,0.20543319906117666,0.19752167694542244,33.141271067700956,32.04739186467066,-0.000845547999979053,-0.007911522115754216
CHD,1959,male,75,2034,0.01781134305681543,0.016920775903974658,0.21666688590799218,0.20831926548411744,36.58903789692235,35.362335478336746,-0.0008905671528407731,-0.008347620423874741
CHD,1959,male,76,2035,0.018775496487304286,0.01783672166293907,0.22817278125607143,0.21939124575965196,40.41404002947513,39.040032134483795,-0.0009387748243652148,-0.008781535496419468
CHD,1959,male,77,2036,0.01980342043921129,0.018813249417250724,0.2399413572759253,0.23072999324984944,44.66353044734208,43.12616390814668,-0.0009901710219605668,-0.009211364026075863
CHD,1959,male,78,2037,0.02089511483845462,0.019850359096531888,0.2519589260816199,0.242324018493582,49.38780637610677,47.66941387862664,-0.001044755741922733,-0.009634907588037894
CHD,1959,male,79,2038,0.022129725740459023,0.021023239453436073,0.264173564234511,0.25412540223804475,54.75884650343741,52.83559774014989,-0.0011064862870229508,-0.010048161996466243
CHD,1959,male,80,2039,0.02344348254972454,0.02227130842223831,0.27649675308532823,0.2660511097727936,60.933931359560574,58.77658630887217,-0.001172174127486228,-0.010445643312534614
CHD,1959,male,81,2040,0.024836385340332983,0.023594566073316333,0.2888331730801772,0.2780116627194109,68.07955967525612,65.65336344197101,-0.00124181926701665,-0.010821510360766284
CHD,1959,male,82,2041,0.02630843403820253,0.024993012336292402,0.301082453985482,0.2899127948069703,76.36841325499165,73.63317322978327,-0.0013154217019101279,-0.011169659178511704
CHD,1959,male,83,2042,0.027859628791496834,0.02646664735192199,0.31314107074921343,0.3016572490206419,85.9753914811111,82.88577416918196,-0.0013929814395748433,-0.011483821728571542
CHD,1959,male,84,2043,0.029489969452052244,0.02801547097944963,0.32490430187105984,0.31314663716294855,97.07273881876517,93.57881933388643,-0.0014744984726026145,-0.011757664708111293
CHD,1959,male,85,2044,0.031014902199423378,0.029464157089452207,0.3359651363328929,0.3239900297798375,110.06636032823616,106.10573707505199,-0.0015507451099711703,-0.011975106553055392
CHD,1959,male,86,2045,0.032355281052267315,0.03073751699965395,0.345988078758662,0.3338640396178806,125.19527426791353,120.69991860139191,-0.0016177640526133658,-0.012124039140781417
CHD,1959,male,87,2046,0.03351110608466586,0.03183555078043257,0.354661791911787,0.3424675316865618,142.65480573920706,137.55334254585773,-0.0016755553042332935,-0.012194260225225184
CHD,1959,male,88,2047,0.034482377222537205,0.032758258361410345,0.3617010077877979,0.34952347115465776,162.57980162020777,156.80032074997797,-0.001724118861126861,-0.01217753663314014
CHD,1959,male,89,2048,0.03526909446588134,0.03350563974258727,0.36684770197401506,0.3547800709698523,185.02885950978992,178.50214484692452,-0.001763454723294068,-0.012067631004162749
CHD,1959,male,90,2049,0.03587125781469828,0.03407769492396336,0.36987195178345017,0.3580116348493879,209.97121232644122,202.6342155722574,-0.001793562890734915,-0.011860316934062254
CHD,1959,male,91,2050,0.036268826358154836,0.034455385040247095,0.37022957972889287,0.35868693365696314,237.67858767952714,229.46524662895013,-0.0018134413179077408,-0.01154264607192973
CHD,1959,male,92,2051,0.03664635376853276,0.034814036080106116,0.3677347589941459,0.3566218514760102,268.0089673601364,258.86425609663814,-0.001832317688426642,-0.011112907518135706
CHD,1959,male,93,2052,0.037003840268077515,0.03515364825467364,0.36224917932058637,0.3516773577458549,300.66787635780827,290.5527584348092,-0.0018501920134038757,-0.010571821574731466
CHD,1959,male,94,2053,0.03734128570862546,0.03547422142319418,0.3536959072926359,0.3437728508633896,335.21611432564225,324.1117388782227,-0.0018670642854312774,-0.00992305642924629
CHD,1959,male,95,2054,0.0376586901642584,0.03577575565604548,0.34207686796672887,0.33290304071414795,371.0917782986578,359.00244326757513,-0.001882934508212919,-0.009173827252580924
CHD,1959,male,96,2055,0.03795605363497635,0.03605825095322753,0.32749310921833225,0.31915760161066026,407.645645904591,394.60014515890157,-0.001897802681748821,-0.008335507607671988
CHD,1959,male,97,2056,0.03819375856989188,0.036284070641397284,0.31075278189458566,0.30331346102144485,443.69115730237723,429.75450618364937,-0.001909687928494594,-0.007439320873140809
CHD,1959,male,98,2057,0.03845523399089077,0.03653247229134623,0.29205828883977497,0.28555799420471983,478.8141839462146,464.065127838589,-0.0019227616995445423,-0.006500294635055137
CHD,1959,male,99,2058,0.03868441581217735,0.03675019502156848,0.27234133318737114,0.26678987618227973,512.1773573955653,496.7157509780434,-0.0019342207906088704,-0.005551457005091409
CHD,1959,male,100,2059,0.03868441581217735,0.03675019502156848,0.2552908645092959,0.2506104612068607,541.4332609306764,525.4042523395902,-0.0019342207906088704,-0.004680403302435188
CHD,1959,male,101,2060,0.03868441581217735,0.03675019502156848,0.2406640464294786,0.23678250785850258,567.331935720772,550.8558036793984,-0.0019342207906088704,-0.003881538570976034
CHD,1959,male,102,2061,0.03868441581217735,0.03675019502156848,0.22820244495349742,0.22505409111326305,590.4707014727769,573.6476553999295,-0.0019342207906088704,-0.0031483538402343747
CHD,1959,male,103,2062,0.03868441581217735,0.03675019502156848,0.21764765574552528,0.21517369697630906,611.325937782223,594.2399362266818,-0.0019342207906088704,-0.002473958769216217
CHD,1959,male,104,2063,0.03868441581217735,0.03675019502156848,0.20875224641506335,0.2069007674677553,630.2782251015418,613.000016705143,-0.0019342207906088704,-0.001851478947308055
CHD,1959,male,105,2064,0.03868441581217735,0.03675019502156848,0.20128669745126176,0.20001236667860486,647.6322337820083,630.2217823204007,-0.0019342207906088704,-0.0012743307726569009
CHD,1959,male,106,2065,0.03868441581217735,0.03675019502156848,0.1950431829858113,0.19430678829490966,663.6324592907359,646.1408806048111,-0.0019342207906088704,-0.0007363946909016428
CHD,1959,male,107,2066,0.03868441581217735,0.03675019502156848,0.18983701854850155,0.18960490900238935,678.4756720699198,660.9467840178779,-0.0019342207906088704,-0.00023210954611219137
CHD,1959,male,108,2067,0.03868441581217735,0.03675019502156848,0.1855064969959901,0.18574998775288284,692.3207688936836,674.7923343487432,-0.0019342207906088704,0.0002434907568927558
CHD,1959,male,109,2068,0.03868441581217735,0.03675019502156848,0.18191169250025346,0.18260647283332423,705.2965689456374,687.8012951710899,-0.0019342207906088704,0.0006947803330707714
CHD,1959,male,110,2069,0.03868441581217735,0.03675019502156848,0.17893267053837514,0.1800582404827631,717.5079842450839,700.0743287742264,-0.0019342207906088704,0.0011255699443879497
CHD,1964,female,47,2011,0.0010338336,0.00098214192,0.007606892399999998,0.007606892399999998,-5.329070518200751e-15,-5.329070518200751e-15,-5.169168000000008e-05,0.0
CHD,1964,female,48,2012,0.0011419762494817402,0.001084877437007653,0.008682948752832473,0.008626542059684798,0.05708179599136187,0.05688385801322404,-5.709881247408714e-05,-5.640669314767484e-05
